date,MSSubClass,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,n_LandSlope,n_ExterQual,n_HeatingQC,n_KitchenQual,date,log_SalePrice,NoRidge,NAmes,CollgCr,Blmngtn,Sawyer,IDOTRR,NWAmes,SawyerW,SWISU,BrDale,Gilbert,BrkSide,OldTown,Edwards,Mitchel,Crawfor,StoneBr,NridgHt,Somerst,ClearCr,NPkVill,Timber,MeadowV,Veenker,Blueste
2009-03-01,46.578947368421055,5.7894736842105265,5.157894736842105,1980.7368421052631,1988.8947368421052,579.3684210526316,9.473684210526315,0.7368421052631579,0.0,1.5789473684210527,0.42105263157894735,2.6315789473684212,1.0,6.052631578947368,0.47368421052631576,1.736842105263158,8.894736842105264,0.0,0.0,21.05263157894737,3.0,2009.0,2.8947368421052633,3.3157894736842106,4.421052631578948,3.4210526315789473,2009-03-01,11.981938497293516,0.0,0.05263157894736842,0.21052631578947367,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.0,0.0
2009-04-01,64.61538461538461,6.346153846153846,5.576923076923077,1980.0,1986.0,468.3076923076923,65.88461538461539,0.34615384615384615,0.07692307692307693,1.6923076923076923,0.4230769230769231,2.8461538461538463,1.0384615384615385,6.615384615384615,0.6153846153846154,1.8846153846153846,12.653846153846153,0.0,13.461538461538462,18.46153846153846,4.0,2009.0,2.9615384615384617,3.576923076923077,4.038461538461538,3.5,2009-04-01,12.016350261364583,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.0,0.038461538461538464,0.0,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.0,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.0,0.0,0.07692307692307693,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0
2009-05-01,71.08108108108108,5.945945945945946,5.783783783783784,1966.918918918919,1989.5135135135135,359.9189189189189,28.16216216216216,0.3783783783783784,0.02702702702702703,1.4054054054054055,0.43243243243243246,2.5135135135135136,1.0,6.027027027027027,0.6216216216216216,1.7567567567567568,34.108108108108105,13.72972972972973,1.0810810810810811,18.91891891891892,5.0,2009.0,2.945945945945946,3.3513513513513513,4.162162162162162,3.5135135135135136,2009-05-01,11.930516948128211,0.02702702702702703,0.13513513513513514,0.10810810810810811,0.08108108108108109,0.0,0.0,0.02702702702702703,0.0,0.0,0.08108108108108109,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.05405405405405406,0.0,0.02702702702702703
2009-06-01,57.96610169491525,6.101694915254237,5.3559322033898304,1977.9661016949153,1990.3389830508474,430.864406779661,79.47457627118644,0.4915254237288136,0.06779661016949153,1.694915254237288,0.3898305084745763,2.847457627118644,1.1355932203389831,6.627118644067797,0.6779661016949152,1.8135593220338984,5.559322033898305,2.847457627118644,22.033898305084747,33.898305084745765,6.0,2009.0,2.8813559322033897,3.4745762711864407,4.271186440677966,3.593220338983051,2009-06-01,12.052814078247662,0.0,0.13559322033898305,0.13559322033898305,0.01694915254237288,0.05084745762711865,0.0,0.0847457627118644,0.1016949152542373,0.0,0.0,0.06779661016949153,0.0,0.05084745762711865,0.05084745762711865,0.06779661016949153,0.03389830508474576,0.01694915254237288,0.05084745762711865,0.05084745762711865,0.03389830508474576,0.01694915254237288,0.03389830508474576,0.0,0.0,0.0
2009-07-01,53.19672131147541,6.295081967213115,5.672131147540983,1971.4262295081967,1984.1967213114754,450.9016393442623,33.40983606557377,0.4262295081967213,0.03278688524590164,1.5901639344262295,0.3770491803278688,3.0,1.0327868852459017,6.672131147540983,0.5901639344262295,1.901639344262295,33.50819672131148,0.0,7.950819672131147,0.0,7.0,2009.0,3.0,3.4918032786885247,4.311475409836065,3.5901639344262297,2009-07-01,12.092212738504086,0.08196721311475409,0.18032786885245902,0.04918032786885246,0.0,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.0,0.04918032786885246,0.08196721311475409,0.04918032786885246,0.09836065573770492,0.01639344262295082,0.03278688524590164,0.03278688524590164,0.11475409836065574,0.01639344262295082,0.0,0.01639344262295082,0.03278688524590164,0.0,0.0,0.0
2009-08-01,62.5,5.9,5.633333333333334,1966.1666666666667,1981.2333333333333,436.03333333333336,9.1,0.5,0.13333333333333333,1.6,0.43333333333333335,2.8666666666666667,1.1,6.566666666666666,0.5,1.7666666666666666,1.4666666666666666,4.666666666666667,19.8,26.666666666666668,8.0,2009.0,2.9,3.3333333333333335,4.066666666666666,3.533333333333333,2009-08-01,11.966093009921197,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.1,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0
2009-09-01,36.0,6.55,5.65,1978.95,1992.4,550.75,72.2,0.35,0.05,1.6,0.3,2.6,1.05,6.15,0.55,1.8,26.9,0.0,24.25,0.0,9.0,2009.0,2.95,3.55,4.25,3.65,2009-09-01,12.109898023150036,0.0,0.15,0.2,0.05,0.05,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.05,0.0,0.0,0.0
2009-10-01,47.96296296296296,6.037037037037037,5.37037037037037,1963.037037037037,1982.0,519.9629629629629,21.62962962962963,0.4074074074074074,0.07407407407407407,1.4814814814814814,0.25925925925925924,2.5925925925925926,1.0,6.111111111111111,0.6296296296296297,1.7407407407407407,16.48148148148148,11.851851851851851,21.962962962962962,42.592592592592595,10.0,2009.0,2.962962962962963,3.2962962962962963,4.185185185185185,3.5185185185185186,2009-10-01,11.987106940357705,0.0,0.14814814814814814,0.07407407407407407,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,0.0,0.0
2009-11-01,51.59090909090909,5.636363636363637,5.545454545454546,1960.0,1977.6818181818182,416.22727272727275,65.86363636363636,0.5,0.0,1.3181818181818181,0.2727272727272727,2.8636363636363638,1.1363636363636365,6.545454545454546,0.8181818181818182,1.5454545454545454,15.590909090909092,0.0,16.636363636363637,65.9090909090909,11.0,2009.0,2.9545454545454546,3.272727272727273,3.727272727272727,3.4545454545454546,2009-11-01,11.865194927240113,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.0,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.0,0.045454545454545456,0.0,0.0
2009-12-01,48.666666666666664,6.0,5.666666666666667,1968.2666666666667,1985.7333333333333,400.06666666666666,20.733333333333334,0.3333333333333333,0.06666666666666667,1.6666666666666667,0.3333333333333333,3.0,1.0666666666666667,6.4,0.8,1.6666666666666667,28.8,12.133333333333333,19.4,0.0,12.0,2009.0,3.0,3.2666666666666666,4.133333333333334,3.2666666666666666,2009-12-01,11.924345992546542,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.2,0.06666666666666667,0.2,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-01,51.5,5.8,5.7,1967.8,1978.4,500.5,16.8,0.6,0.1,1.6,0.4,3.2,1.1,7.1,0.5,1.5,9.8,0.0,0.0,40.0,1.0,2010.0,2.9,3.3,3.8,3.5,2010-01-01,11.955682791607583,0.0,0.4,0.1,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-01,39.333333333333336,6.066666666666666,5.866666666666666,1977.3333333333333,1990.1333333333334,494.3333333333333,85.73333333333333,0.6666666666666666,0.0,1.5333333333333334,0.2,2.6666666666666665,1.0,5.6,0.5333333333333333,1.6,21.2,15.866666666666667,31.666666666666668,0.0,2.0,2010.0,3.0,3.4,3.8,3.6,2010-02-01,12.021853165019222,0.0,0.13333333333333333,0.2,0.0,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
2010-03-01,48.095238095238095,6.285714285714286,6.0,1975.3809523809523,1987.904761904762,539.6190476190476,24.61904761904762,0.47619047619047616,0.0,1.5238095238095237,0.38095238095238093,2.761904761904762,1.0,6.666666666666667,0.8095238095238095,1.8095238095238095,31.952380952380953,0.0,21.857142857142858,78.57142857142857,3.0,2010.0,3.0,3.3333333333333335,4.333333333333333,3.5238095238095237,2010-03-01,12.111397561434842,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.0,0.09523809523809523,0.0,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616,0.14285714285714285,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,60.38461538461539,5.9743589743589745,5.589743589743589,1970.025641025641,1983.871794871795,449.38461538461536,53.07692307692308,0.48717948717948717,0.02564102564102564,1.4615384615384615,0.46153846153846156,2.871794871794872,1.1025641025641026,6.589743589743589,0.5384615384615384,1.641025641025641,23.128205128205128,0.0,12.58974358974359,0.0,4.0,2010.0,2.923076923076923,3.3076923076923075,4.0256410256410255,3.4358974358974357,2010-04-01,11.975574642280193,0.05128205128205128,0.23076923076923078,0.0,0.02564102564102564,0.15384615384615385,0.02564102564102564,0.0,0.07692307692307693,0.0,0.0,0.02564102564102564,0.0,0.10256410256410256,0.05128205128205128,0.07692307692307693,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.0,0.02564102564102564,0.02564102564102564,0.0,0.0
2010-05-01,54.270833333333336,5.979166666666667,5.708333333333333,1969.5,1989.2083333333333,420.2083333333333,103.02083333333333,0.4791666666666667,0.020833333333333332,1.5625,0.25,3.0,1.0625,6.583333333333333,0.6041666666666666,1.7083333333333333,23.229166666666668,3.0,5.3125,119.79166666666667,5.0,2010.0,2.9583333333333335,3.4166666666666665,4.166666666666667,3.6041666666666665,2010-05-01,12.008100951204128,0.020833333333333332,0.14583333333333334,0.14583333333333334,0.0,0.08333333333333333,0.041666666666666664,0.0,0.10416666666666667,0.041666666666666664,0.0,0.041666666666666664,0.020833333333333332,0.0625,0.0625,0.020833333333333332,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0
2010-06-01,60.97222222222222,6.027777777777778,5.361111111111111,1971.4444444444443,1981.2222222222222,414.6388888888889,62.44444444444444,0.5,0.0,1.5277777777777777,0.5277777777777778,2.8055555555555554,1.0277777777777777,6.472222222222222,0.4722222222222222,1.8055555555555556,30.444444444444443,0.0,14.38888888888889,62.611111111111114,6.0,2010.0,2.861111111111111,3.4444444444444446,3.9722222222222223,3.5,2010-06-01,12.019750005742083,0.05555555555555555,0.1388888888888889,0.027777777777777776,0.0,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.0,0.0,0.08333333333333333,0.0,0.1388888888888889,0.05555555555555555,0.0,0.0,0.08333333333333333,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.027777777777777776,0.0,0.0,0.0
2010-07-01,116.66666666666667,5.333333333333333,5.0,1960.6666666666667,1968.6666666666667,451.0,0.0,0.5,0.0,1.6666666666666667,0.16666666666666666,2.6666666666666665,1.1666666666666667,6.0,0.6666666666666666,1.3333333333333333,30.666666666666668,0.0,27.5,583.3333333333334,7.0,2010.0,3.0,2.8333333333333335,2.8333333333333335,2.6666666666666665,2010-07-01,11.636066398099578,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
